t [s],x [m],y [m],vx,vy
8.5,161.10566661103533,555.4910119349421,22.014132143526556,41.54592593137034
8.6,163.3070798128528,559.5476045280791,22.014132018174717,40.565925931370344
8.7,165.50849300213488,563.5061971212161,22.014131892820675,39.58592593137035
8.8,167.70990617888134,567.3667897143532,22.014131767464477,38.60592593137035
8.9,169.91131934309195,571.1293823074902,22.014131642106175,37.625925931370354
9.0,172.11273249476653,574.7939749006273,22.01413151674582,36.64592593137036
9.1,174.31414563390487,578.3605674937643,22.01413139138346,35.66592593137036
9.2,176.5155587605068,581.8291600869013,22.01413126601915,34.68592593137036
9.3,178.7169718745721,585.1997526800384,22.014131140652935,33.705925931370366
9.4,180.91838497610058,588.4723452731754,22.014131015284867,32.72592593137037
9.5,183.11979806509208,591.6469378663124,22.014130889915,31.74592593137037
9.6,185.32121114154643,594.7235304594495,22.014130764543374,30.76592593137037
9.700000000000001,187.52262420546344,597.7021230525866,22.014130639170048,29.785925931370368
9.8,189.72403725684296,600.5827156457236,22.01413051379507,28.805925931370368
9.9,191.9254502956848,603.3653082388606,22.01413038841849,27.825925931370367
10.0,194.12686332198885,606.0499008319977,22.01413026304036,26.845925931370367
10.1,196.32827633575494,608.6364934251347,22.01413013766073,25.865925931370366
10.200000000000001,198.5296893369829,611.1250860182718,22.014130012279647,24.885925931370366
10.3,200.73110232567262,613.5156786114088,22.014129886897166,23.905925931370366
10.4,202.93251530182397,615.8082712045458,22.014129761513335,22.925925931370365
10.5,205.1339282654368,618.0028637976828,22.014129636128203,21.945925931370365
10.6,207.33534121651098,620.0994563908199,22.01412951074182,20.965925931370364
10.700000000000001,209.5367541550464,622.0980489839569,22.014129385354238,19.985925931370364
10.8,211.73816708104295,623.998641577094,22.014129259965507,19.005925931370363
10.9,213.93957999450052,625.801234170231,22.01412913457568,18.025925931370363
11.0,216.140992895419,627.5058267633681,22.014129009184803,17.045925931370363
11.1,218.34240578379828,629.1124193565051,22.014128883792928,16.065925931370362
11.200000000000001,220.5438186596383,630.6210119496421,22.014128758400105,15.085925931370362
11.3,222.74523152293895,632.0316045427792,22.014128633006383,14.105925931370361
11.4,224.94664437370014,633.3441971359163,22.014128507611815,13.125925931370361
11.5,227.14805721192178,634.5587897290533,22.014128382216448,12.14592593137036
11.6,229.34947003760382,635.6753823221903,22.014128256820335,11.16592593137036
11.700000000000001,231.55088285074618,636.6939749153273,22.014128131423526,10.18592593137036
11.8,233.7522956513488,637.6145675084643,22.01412800602607,9.20592593137036
11.9,235.9537084394116,638.4371601016014,22.01412788062802,8.225925931370359
12.0,238.15512121493455,639.1617526947384,22.014127755229424,7.245925931370358
12.1,240.3565339779176,639.7883452878755,22.014127629830334,6.265925931370358
12.200000000000001,242.55794672836066,640.3169378810126,22.0141275044308,5.2859259313703575
12.3,244.75935946626376,640.7475304741496,22.01412737903087,4.305925931370357
12.4,246.96077219162683,641.0801230672866,22.014127253630598,3.325925931370357
12.5,249.16218490444984,641.3147156604236,22.01412712823003,2.345925931370357
12.6,251.36359760473277,641.4513082535607,22.01412700282922,1.3659259313703571
12.700000000000001,253.5650102924756,641.4899008466978,22.014126877428215,0.385925931370357
12.8,255.7664229676783,641.4304934398348,22.014126752027067,-0.5940740686296431
