t [s],x [m],y [m],vx,vy
0.10300000000000001,0.048822317790900766,0.22436271447519168,0.9388950274473824,4.314673061774517
0.10400000000000001,0.049770328347476495,0.22871927762232636,0.9480105565757309,4.3565631471346595
0.10500000000000001,0.050727454433180615,0.23311773085483464,0.9571260857041204,4.3984532325083
0.106,0.05169369604801317,0.2375580741727302,0.966241614832551,4.440343317895566
0.107,0.05266905319197419,0.2420403075760268,0.9753571439610226,4.482233403296587
0.108,0.05365352586506372,0.24656443106473827,0.9844726730895351,4.52412348871149
0.109,0.05464711406728181,0.2511304446388787,0.9935882022180884,4.5660135741404035
0.11,0.055649817798628494,0.25573834829846215,1.0027037313466824,4.607903659583456
0.111,0.05666163705910381,0.2603881420435029,1.0118192604753171,4.649793745040775
0.112,0.05768257184870781,0.2650798258740154,1.0209347896039922,4.691683830512488
0.113,0.05871262216744051,0.2698133997900141,1.0300503187327077,4.733573915998726
0.114,0.059751788015301975,0.27458886379151376,1.0391658478614636,4.775464001499614
0.115,0.06080006939229223,0.27940621787852904,1.0482813769902597,4.817354087015282
0.116,0.06185746629841133,0.2842654620510749,1.057396906119096,4.859244172545857
0.117,0.0629239787336593,0.28916659630916636,1.0665124352479722,4.901134258091467
0.11800000000000001,0.0639996066980362,0.2941096206528186,1.0756279643768885,4.943024343652241
0.11900000000000001,0.06508435019154205,0.2990945350820469,1.0847434935058446,4.984914429228307
0.12000000000000001,0.06617820921417689,0.3041213395968667,1.0938590226348406,5.026804514819793
0.121,0.06728118376594076,0.3091900341972935,1.1029745517638763,5.068694600426827
0.122,0.06839327384683372,0.31430061888334304,1.1120900808929515,5.110584686049537
0.123,0.06951447945685578,0.3194530936550311,1.1212056100220662,5.152474771688052
0.124,0.070644800596007,0.3246474585123736,1.1303211391512202,5.194364857342499
0.125,0.07178423726428741,0.3298837134553866,1.1394366682804136,5.236254943013008
0.126,0.07293278946169705,0.3351618584840863,1.1485521974096462,5.278145028699705
0.127,0.07409045718823597,0.340481893598489,1.157667726538918,5.320035114402719
0.128,0.0752572404439042,0.3458438187986112,1.1667832556682287,5.361925200122178
0.129,0.07643313922870178,0.3512476340844694,1.1758987847975784,5.40381528585821
0.13,0.07761815354262874,0.35669333945608034,1.1850143139269669,5.445705371610943
0.131,0.07881228338568513,0.3621809349134608,1.1941298430563942,5.487595457380506
0.132,0.08001552875787099,0.36771042045662783,1.2032453721858603,5.529485543167026
0.133,0.08122788965918636,0.37328179608559847,1.212360901315365,5.571375628970633
0.134,0.08244936608963127,0.3788950618003899,1.221476430444908,5.613265714791453
0.135,0.08367995804920576,0.38455021760101954,1.2305919595744894,5.655155800629615
0.136,0.08491966553790987,0.39024726348750477,1.239707488704109,5.697045886485247
0.137,0.08616848855574365,0.39598619945986324,1.248823017833767,5.738935972358477
0.138,0.08742642710270711,0.40176702551811266,1.257938546963463,5.780826058249434
0.139,0.0886934811788003,0.4075897416622709,1.267054076093197,5.822716144158245
0.14,0.08996965078402326,0.41345434789235597,1.276169605222969,5.864606230085039
0.14100000000000001,0.09125493591837604,0.41936084420838593,1.285285134352779,5.906496316029944
0.14200000000000002,0.09254933658185867,0.425309230610379,1.2944006634826266,5.948386401993088
0.14300000000000002,0.09385285277447118,0.43129950709835363,1.3035161926125118,5.990276487974598
0.14400000000000002,0.09516548449621362,0.4373316736723282,1.3126317217424346,6.032166573974604
0.14500000000000002,0.09648723174708601,0.44340573033232145,1.3217472508723949,6.074056659993233
0.146,0.09781809452708841,0.44952167707835206,1.3308627800023924,6.115946746030613
0.147,0.09915807283622084,0.4556795139104389,1.3399783091324273,6.157836832086874
0.148,0.10050716667448334,0.46187924082860105,1.3490938382624995,6.199726918162141
0.149,0.10186537604187595,0.4681208578328576,1.3582093673926088,6.241617004256545
0.15,0.10323270093839872,0.47440436492322785,1.3673248965227551,6.283507090370213
0.151,0.10460914136405165,0.4807297620997311,1.3764404256529383,6.325397176503272
0.152,0.1059946973188348,0.48709704936238696,1.3855559547831584,6.367287262655852
0.153,0.10738936880274821,0.493506226711215,1.394671483913415,6.40917734882808
0.154,0.10879315581579192,0.49995729414623513,1.4037870130437085,6.451067435020085
0.155,0.11020605835796596,0.5064502516674672,1.4129025421740384,6.492957521231994
0.156,0.11162807642927036,0.5129850992749311,1.4220180713044048,6.534847607463936
0.157,0.11305921002970518,0.5195618369686471,1.4311336004348076,6.576737693716039
0.158,0.11449945915927043,0.5261804647486356,1.4402491295652466,6.618627779988431
0.159,0.11594882381796615,0.5328409826149167,1.4493646586957218,6.66051786628124
0.16,0.11740730400579238,0.5395433905675113,1.458480187826233,6.702407952594594
0.161,0.11887489972274916,0.54628768860644,1.4675957169567801,6.744298038928623
0.162,0.12035161096883652,0.5530738767317234,1.4767112460873633,6.786188125283452
0.163,0.1218374377440545,0.5599019549433826,1.4858267752179821,6.828078211659212
0.164,0.12333238004840315,0.5667719232414387,1.4949423043486367,6.869968298056029
0.165,0.12483643788188248,0.5736837816259127,1.504057833479327,6.911858384474032
0.166,0.12634961124449254,0.5806375300968261,1.513173362610053,6.953748470913349
0.167,0.12787190013623334,0.5876331686542001,1.5222888917408142,6.995638557374109
0.168,0.12940330455710494,0.5946706972980565,1.5314044208716107,7.037528643856439
0.169,0.1309438245071074,0.601750116028417,1.5405199500024425,7.079418730360468
0.17,0.1324934599862407,0.6088714248453033,1.5496354791333096,7.121308816886323
0.171,0.13405221099450493,0.6160346237487374,1.5587510082642115,7.163198903434132
0.17200000000000001,0.13562007753190009,0.6232397127387415,1.5678665373951486,7.205088990004025
0.17300000000000001,0.1371970595984262,0.6304866918153376,1.5769820665261205,7.246979076596129
0.17400000000000002,0.13878315719408332,0.6377755609785482,1.5860975956571273,7.288869163210572
0.17500000000000002,0.1403783703188715,0.6451063202283956,1.5952131247881687,7.330759249847482
0.17600000000000002,0.14198269897279073,0.6524789695649026,1.6043286539192447,7.372649336506988
0.177,0.14359614315584107,0.6598935089880918,1.6134441830503552,7.4145394231892165
0.178,0.14521870286802258,0.6673499384979862,1.6225597121815,7.456429509894297
0.179,0.14685037810933527,0.6748482580946086,1.6316752413126794,7.498319596622358
0.18,0.14849116887977917,0.6823884677779821,1.6407907704438929,7.540209683373527
0.181,0.15014107517935432,0.68997056754813,1.6499062995751406,7.582099770147932
0.182,0.15180009700806074,0.6975945574050757,1.6590218287064222,7.6239898569457
0.183,0.1534682343658985,0.7052604373488427,1.6681373578377379,7.665879943766961
0.184,0.1551454872528676,0.7129682073794545,1.6772528869690875,7.707770030611843
0.185,0.15683185566896807,0.720717867496935,1.6863684161004708,7.749660117480473
0.186,0.15852733961419996,0.728509417701308,1.695483945231888,7.79155020437298
0.187,0.16023193908856329,0.7363428579925975,1.7045994743633386,7.833440291289492
0.188,0.1619456540920581,0.7442181883708276,1.7137150034948228,7.875330378230137
0.189,0.16366848462468445,0.7521354088360227,1.7228305326263402,7.917220465195043
0.19,0.16540043068644233,0.760094519388207,1.731946061757891,7.959110552184338
0.191,0.1671414922773318,0.7680955200274052,1.741061590889475,8.001000639198152
0.192,0.1688916693973529,0.7761384107536419,1.7501771200210923,8.04289072623661
0.193,0.17065096204650565,0.7842231915669418,1.7592926491527425,8.084780813299842
0.194,0.17241937022479006,0.7923498624673297,1.7684081782844256,8.126670900387976
0.195,0.1741968939322062,0.8005184234548309,1.7775237074161416,8.16856098750114
0.196,0.1759835331687541,0.8087288745294704,1.7866392365478905,8.210451074639462
0.197,0.17777928793443376,0.8169812156912735,1.795754765679672,8.25234116180307
0.198,0.17958415822924526,0.8252754469402656,1.804870294811486,8.294231248992093
0.199,0.18139814405318858,0.8336115682764722,1.8139858239433326,8.336121336206658
0.2,0.18322124540626378,0.841989579699919,1.8231013530752116,8.378011423446893
0.201,0.1850534622884709,0.850409481210632,1.8322168822071228,8.419901510712927
0.202,0.18689479469980996,0.8588712728086368,1.841332411339066,8.461791598004888
0.203,0.188745242640281,0.8673749544939597,1.8504479404710417,8.503681685322904
0.20400000000000001,0.19060480610988406,0.8759205262666269,1.8595634696030492,8.545571772667104
0.20500000000000002,0.19247348510861914,0.8845079881266644,1.8686789987350887,8.587461860037616
0.20600000000000002,0.1943512796364863,0.893137340074099,1.87779452786716,8.629351947434566
0.20700000000000002,0.19623818969348555,0.901808582108957,1.886910056999263,8.671242034858084
0.20800000000000002,0.19813421527961694,0.9105217142312653,1.8960255861313977,8.713132122308297
0.20900000000000002,0.20003935639488052,0.9192767364410506,1.905141115263564,8.755022209785334
0.21,0.20195361303927628,0.9280736487383399,1.9142566443957618,8.796912297289323
0.211,0.20387698521280428,0.9369124511231602,1.923372173527991,8.838802384820392
0.212,0.20580947291546453,0.9457931435955389,1.9324877026602514,8.88069247237867
0.213,0.20775107614725707,0.9547157261555032,1.9416032317925431,8.922582559964283
0.214,0.20970179490818194,0.9636801988030805,1.950718760924866,8.964472647577361
0.215,0.21166162919823917,0.9726865615382986,1.9598342900572197,9.006362735218032
0.216,0.21363057901742877,0.981734814361185,1.9689498191896042,9.048252822886424
0.217,0.21560864436575078,0.9908249572717677,1.9780653483220196,9.090142910582664
0.218,0.21759582524320525,0.9999569902700746,1.987180877454466,9.132032998306881
0.219,0.2195921216497922,1.0091309133561337,1.9962964065869429,9.173923086059204
0.22,0.22159753358551165,1.0183467265299735,2.0054119357194504,9.21581317383976
0.221,0.22361206105036363,1.0276044297916223,2.014527464851988,9.257703261648675
0.222,0.22563570404434818,1.0369040231411084,2.0236429939845566,9.299593349486083
0.223,0.22766846256746534,1.0462455065784606,2.032758523117155,9.341483437352107
0.224,0.22971033661971513,1.0556288801037075,2.041874052249784,9.383373525246876
0.225,0.23176132620109757,1.065054143716878,2.0509895813824426,9.42526361317052
0.226,0.2338214313116127,1.0745212974180012,2.0601051105151313,9.467153701123166
0.227,0.23589065195126055,1.0840303412071062,2.06922063964785,9.509043789104943
0.228,0.23796898812004114,1.0935812750842222,2.078336168780598,9.550933877115977
0.229,0.24005643981795452,1.1031740990493786,2.087451697913376,9.592823965156398
0.23,0.2421530070450007,1.1128088131026048,2.096567227046184,9.634714053226334
0.231,0.24425868980117973,1.1224854172439307,2.1056827561790215,9.676604141325912
0.232,0.24637348808649162,1.132203911473386,2.1147982853118883,9.718494229455262
0.233,0.24849740190093642,1.1419642957910006,2.1239138144447844,9.760384317614509
0.234,0.2506304312445141,1.1517665701968043,2.13302934357771,9.802274405803784
0.23500000000000001,0.25277257611722476,1.1616107346908275,2.1421448727106642,9.844164494023214
0.23600000000000002,0.2549238365190684,1.1714967892731005,2.151260401843648,9.886054582272928
0.23700000000000002,0.2570842124500451,1.1814247339436537,2.1603759309766604,9.927944670553053
0.23800000000000002,0.2592537039101548,1.1913945687025174,2.1694914601097017,9.969834758863717
0.23900000000000002,0.26143231089939756,1.2014062935497225,2.178606989242772,10.01172484720505
0.24000000000000002,0.2636200334177734,1.2114599084852997,2.187722518375871,10.053614935577178
0.241,0.2658168714652824,1.2215554135092799,2.1968380475089986,10.09550502398023
0.242,0.26802282504192454,1.2316928086216943,2.2059535766421545,10.137395112414335
0.243,0.2702378941476999,1.2418720938225738,2.215069105775339,10.17928520087962
0.244,0.2724620787826084,1.25209326911195,2.2241846349085517,10.221175289376214
0.245,0.2746953789466502,1.2623563344898543,2.233300164041793,10.263065377904244
0.246,0.27693779463982526,1.272661289956318,2.242415693175062,10.30495546646384
0.247,0.27918932586213363,1.2830081355113732,2.2515312223083592,10.346845555055127
0.248,0.2814499726135753,1.2933968711550514,2.2606467514416844,10.388735643678237
0.249,0.2837197348941503,1.3038274968873846,2.2697622805750375,10.430625732333294
0.25,0.28599861270385873,1.314300012708405,2.2788778097084186,10.472515821020428
0.251,0.28828660604270057,1.3248144186181448,2.287993338841827,10.514405909739768
0.252,0.2905837149106758,1.3353707146166363,2.2971088679752634,10.556295998491441
0.253,0.2928899393077845,1.3459689007039117,2.306224397108727,10.598186087275577
0.254,0.29520527923402673,1.356608976880004,2.3153399262422183,10.640076176092302
0.255,0.29752973468940247,1.3672909431449458,2.3244554553757366,10.681966264941746
0.256,0.29986330567391173,1.37801479949877,2.3335709845092825,10.723856353824035
0.257,0.30220599218755456,1.3887805459415092,2.3426865136428554,10.765746442739298
0.258,0.304557794230331,1.3995881824731968,2.3518020427764554,10.807636531687663
0.259,0.3069187118022411,1.410437709093866,2.360917571910082,10.849526620669259
0.26,0.30928874490328484,1.4213291258035503,2.370033101043736,10.891416709684213
0.261,0.31166789353346225,1.432262432602283,2.3791486301774163,10.933306798732655
0.262,0.3140561576927734,1.4432376294900977,2.3882641593111233,10.975196887814711
0.263,0.31645353738121823,1.4542547164670283,2.397379688444857,11.01708697693051
0.264,0.31886003259879686,1.4653136935331086,2.406495217578617,11.058977066080182
0.265,0.3212756433455093,1.4764145606883725,2.4156107467124035,11.10086715526385
0.266,0.3237003696213555,1.487557317932854,2.4247262758462163,11.142757244481647
0.267,0.3261342114263356,1.4987419652665879,2.433841804980055,11.1846473337337
0.268,0.3285771687604495,1.509968502689608,2.4429573341139204,11.226537423020137
0.269,0.33102924162369735,1.521236930201949,2.4520728632478117,11.268427512341084
0.27,0.3334904300160791,1.5325472478036457,2.461188392381729,11.310317601696672
0.271,0.33596073393759474,1.5438994554947327,2.4703039215156717,11.352207691087028
0.272,0.3384401533882444,1.555293553275245,2.4794194506496403,11.39409778051228
0.273,0.34092868836802803,1.5667295411452176,2.4885349797836347,11.435987869972555
0.274,0.3434263388769457,1.5782074191046855,2.497650508917655,11.477877959467984
0.275,0.3459331049149974,1.5897271871536842,2.5067660380517003,11.519768048998692
0.276,0.3484489864821832,1.6012888452922491,2.515881567185771,11.56165813856481
0.277,0.35097398357850307,1.6128923935204156,2.524997096319867,11.603548228166465
0.278,0.35350809620395707,1.6245378318382193,2.5341126254539885,11.645438317803785
0.279,0.3560513243585452,1.6362251602456963,2.543228154588135,11.687328407476897
0.28,0.3586036680422675,1.6479543787428823,2.5523436837223064,11.729218497185931
0.281,0.361165127255124,1.6597254873298133,2.561459212856503,11.771108586931014
0.28200000000000003,0.36373570199711475,1.6715384860065257,2.570574741990724,11.812998676712274
0.28300000000000003,0.3663153922682397,1.6833933747730554,2.57969027112497,11.854888766529841
0.28400000000000003,0.36890419806849895,1.6952901536294391,2.5888058002592405,11.896778856383841
0.28500000000000003,0.37150211939789246,1.7072288225757135,2.5979213293935355,11.938668946274403
0.28600000000000003,0.3741091562564203,1.7192093816119152,2.607036858527855,11.980559036201655
0.28700000000000003,0.37672530864408255,1.731231830738081,2.616152387662199,12.022449126165725
0.28800000000000003,0.3793505765608791,1.7432961699542477,2.625267916796567,12.064339216166742
0.28900000000000003,0.3819849600068101,1.7554023992604526,2.6343834459309594,12.106229306204833
0.29,0.3846284589818755,1.7675505186567326,2.6434989750653757,12.148119396280126
0.291,0.38728107348607527,1.7797405281431253,2.652614504199816,12.19000948639275
0.292,0.3899428035194095,1.7919724277196682,2.66173003333428,12.231899576542833
0.293,0.3926136490818783,1.8042462173863987,2.6708455624687684,12.273789666730503
0.294,0.3952936101734816,1.8165618971433546,2.67996109160328,12.315679756955888
0.295,0.3979826867942194,1.8289194669905737,2.6890766207378154,12.357569847219116
0.296,0.40068087894409177,1.841318926928094,2.698192149872374,12.399459937520316
0.297,0.4033881866230987,1.8537602769559536,2.7073076790069566,12.441350027859615
0.298,0.4061046098312403,1.8662435170741907,2.7164232081415625,12.483240118237141
0.299,0.4088301485685165,1.8787686472828438,2.7255387372761914,12.525130208653025
0.3,0.41156480283492736,1.8913356675819513,2.7346542664108435,12.56702029910739
0.301,0.4143085726304729,1.9039445779715516,2.7437697955455187,12.60891038960037
0.302,0.4170614579551531,1.9165953784516836,2.752885324680217,12.650800480132087
0.303,0.41982345880896804,1.9292880690223864,2.762000853814938,12.692690570702673
0.304,0.42259457519191773,1.9420226496836985,2.771116382949682,12.734580661312256
0.305,0.42537480710400216,1.9547991204356594,2.7802319120844485,12.776470751960963
0.306,0.4281641545452214,1.9676174812783083,2.789347441219238,12.818360842648923
0.307,0.43096261751557546,1.9804777322116844,2.79846297035405,12.860250933376264
0.308,0.43377019601506434,1.9933798732358277,2.807578499488884,12.902141024143114
0.309,0.43658689004368806,2.0063239043507775,2.8166940286237403,12.9440311149496
0.31,0.4394126996014467,2.019309825556573,2.825809557758619,12.985921205795853
0.311,0.4422476246883402,2.032337636853255,2.8349250868935196,13.027811296681998
0.312,0.44509166530436867,2.0454073382408633,2.8440406160284426,13.069701387608164
0.313,0.44794482144953207,2.0585189297194377,2.8531561451633873,13.11159147857448
0.314,0.45080709312383044,2.071672411289019,2.8622716742983543,13.153481569581075
0.315,0.45367848032726377,2.084867782949647,2.871387203433343,13.195371660628075
0.316,0.4565589830598321,2.0981050447013625,2.8805027325683534,13.237261751715609
0.317,0.4594486013215355,2.1113841965442064,2.889618261703385,13.279151842843806
0.318,0.4623473351123739,2.124705238478219,2.8987337908384387,13.321041934012792
0.319,0.4652551844323474,2.1380681705034417,2.9078493199735136,13.362932025222696
0.32,0.468172149281456,2.151472992619915,2.9169648491086098,13.404822116473648
0.321,0.4710982296596997,2.164919704827681,2.9260803782437272,13.446712207765774
0.322,0.47403342556707856,2.17840830712678,2.9351959073788656,13.488602299099202
0.323,0.4769777370035926,2.191938799517254,2.9443114365140253,13.530492390474063
0.324,0.4799311639692418,2.2055111819991446,2.953426965649206,13.57238248189048
0.325,0.4828937064640262,2.2191254545724934,2.9625424947844072,13.614272573348586
0.326,0.4858653644879458,2.232781617237342,2.9716580239196295,13.656162664848507
0.327,0.4888461380410007,2.2464796699937324,2.9807735530548722,13.698052756390371
0.328,0.4918360271231908,2.2602196128417065,2.9898890821901354,13.739942847974307
0.329,0.4948350317345162,2.2740014457813067,2.9990046113254194,13.781832939600443
0.33,0.4978431518749769,2.2878251688125757,3.0081201404607234,13.823723031268907
0.331,0.500860387544573,2.3016907819355557,3.017235669596048,13.865613122979827
0.332,0.5038867387433044,2.315598285150289,3.0263511987313927,13.907503214733332
0.333,0.5069222054711712,2.3295476784568185,3.0354667278667575,13.949393306529547
0.334,0.5099667877281733,2.343538961855187,3.0445822570021424,13.991283398368603
0.335,0.5130204855143108,2.3575721353454377,3.053697786137547,14.033173490250627
0.336,0.5160832988295838,2.3716471989276133,3.062813315272972,14.07506358217575
0.337,0.5191552276739922,2.3857641526017574,3.0719288444084163,14.116953674144096
0.338,0.5222362720475361,2.399922996367913,3.08104437354388,14.158843766155796
0.339,0.5253264319502154,2.414123730226124,3.0901599026793636,14.200733858210976
0.34,0.5284257073820303,2.428366354176434,3.0992754318148665,14.242623950309765
0.341,0.5315340983429807,2.442650868218886,3.108390960950389,14.284514042452292
0.342,0.5346516048330666,2.456977272353525,3.1175064900859306,14.326404134638684
0.343,0.5377782268522882,2.471345566580394,3.1266220192214917,14.36829422686907
0.34400000000000003,0.5409139644006452,2.485755750899538,3.135737548357072,14.410184319143577
0.34500000000000003,0.5440588174781379,2.500207825311,3.144853077492671,14.452074411462334
0.34600000000000003,0.5472127860847662,2.5147017898148256,3.153968606628289,14.49396450382547
0.34700000000000003,0.5503758702205301,2.529237644411059,3.1630841357639254,14.535854596233111
0.34800000000000003,0.5535480698854297,2.5438153890997444,3.172199664899581,14.577744688685387
0.34900000000000003,0.556729385079465,2.558435023880927,3.1813151940352555,14.619634781182425
